Time Detect LP,Time Detect Face,Total
0.101675033569336,2.56318831443787,
0.099850654602051,2.5399763584137,
0.110858917236328,2.58560752868652,
0.104776382446289,2.53733777999878,
0.1035475730896,2.58121943473816,
0.102419853210449,2.63756537437439,
0.109187841415405,2.58545565605164,
0.103162050247192,2.54462599754333,
0.101954698562622,2.5510561466217,
0.10300612449646,2.56912302970886,
0.099779844284058,2.61137533187866,
0.10373592376709,2.55931901931763,
0.102198123931885,2.56862044334412,
0.102460622787476,2.54631567001343,
0.109589099884033,2.62630987167358,
0.11109447479248,2.67511820793152,
0.102628231048584,2.76127338409424,
0.115732908248901,2.74593806266785,
0.108659744262695,2.71661901473999,
0.10658073425293,2.59834980964661,
0.099717855453491,2.57657623291016,
0.129888772964478,2.73406052589416,
0.102138042449951,2.60195302963257,
0.102347373962402,2.6109619140625,
0.100995302200317,2.60440564155579,
0.103718280792236,2.58394122123718,
0.099971532821655,2.5507550239563,
0.108733415603638,2.5835599899292,
0.101705312728882,2.619220495224,
0.105802774429321,2.6310408115387,
0.09952449798584,2.61923813819885,
0.102453708648682,2.62437653541565,
0.110328674316406,2.62029385566711,
0.108278274536133,2.60583162307739,
0.101850748062134,2.58425903320312,
0.101548910140991,2.55498361587524,
0.100594997406006,2.57900357246399,
0.102783679962158,2.60013365745544,
0.102539777755737,2.58823895454407,
0.108788967132568,2.58699297904968,
0.102018117904663,2.57582902908325,
0.10877537727356,2.59102916717529,
0.100051164627075,2.56449604034424,
0.105994701385498,2.59355306625366,
0.101450681686401,2.53256034851074,
0.101809740066528,2.55132412910461,
0.099997282028198,2.55008602142334,
0.100998401641846,2.52551937103271,
0.097995281219483,2.56786799430847,
0.100881338119507,2.54936981201172,
0.102372169494629,2.55969619750977,
0.100401163101196,2.53728914260864,
0.103329420089722,2.56790566444397,
0.105883359909058,2.61506652832031,
0.10158634185791,2.57015752792358,
0.100998163223267,2.596604347229,
0.102311134338379,2.60911273956299,
0.10964560508728,2.65271019935608,
0.102791547775269,2.58122944831848,
0.105232238769531,2.55384540557861,
0.101195812225342,2.6256365776062,
0.108136177062988,2.62833952903748,
0.109868049621582,2.60873985290527,
0.101266145706177,2.59857821464539,
0.108806371688843,2.60056924819946,
0.109280347824097,2.6125009059906,
0.108403921127319,2.56390476226807,
0.102634191513062,2.5782253742218,
0.100817680358887,2.59292364120483,
0.101969957351685,2.60195159912109,
0.101616382598877,2.55571389198303,
0.102917671203613,2.59154844284058,
0.101148366928101,2.54617190361023,
0.104191064834595,2.56583404541016,
0.10078501701355,2.57662105560303,
0.104594707489014,2.58878588676453,
0.098904371261597,2.61932778358459,
0.102479696273804,2.57580637931824,
0.100749731063843,2.60216546058655,
0.101054668426514,2.60003209114075,
0.109968185424805,2.61400389671326,
0.104898929595947,2.58400273323059,
0.108587265014648,2.58511829376221,
0.101210117340088,2.58965229988098,
0.103886604309082,2.60353088378906,
0.103389739990234,2.589674949646,
0.100769996643066,2.57914638519287,
0.107289552688599,2.57350730895996,
0.107544660568237,2.58728718757629,
0.103715658187866,2.56903862953186,
0.100531578063965,2.59639143943787,
0.109335899353027,2.56586313247681,
0.101722240447998,2.57536435127258,
0.102332592010498,2.60933589935303,
0.101251602172852,2.59589147567749,
0.100521564483643,2.55596232414246,
0.102187395095825,2.59425449371338,
0.102708101272583,2.58013296127319,
0.107850551605225,2.59171342849731,
0.10198974609375,2.59479069709778,
0.099594831466675,2.55398797988892,
0.100459098815918,2.54644227027893,
0.099120378494263,2.59450721740723,
0.10224986076355,2.60654997825623,
0.108623504638672,2.59757375717163,
0.101163625717163,2.62420105934143,
0.111441373825073,2.6444821357727,
0.10357403755188,2.58746409416199,
0.099332571029663,2.60409832000732,
0.10260009765625,2.62520289421082,
0.102658987045288,2.56316018104553,
0.110634565353394,2.60994029045105,
0.107826471328735,2.57429432868958,
0.101953029632568,2.55922412872314,
0.101773977279663,2.58166646957397,
0.109343767166138,2.62633943557739,
0.101996421813965,2.57022213935852,
0.111949443817139,2.60394477844238,
0.109733104705811,2.64501476287842,
0.100724458694458,2.58154201507568,
0.103053331375122,2.57063317298889,
0.107410907745361,2.61114716529846,
0.101508140563965,2.57546806335449,
0.110660791397095,2.61268830299377,
0.101531744003296,2.57494330406189,
0.103825330734253,2.60329246520996,
0.108226299285889,2.5738217830658,
0.106664180755615,2.60052180290222,
0.101344585418701,2.55013012886047,
0.104017496109009,2.6143205165863,
0.10188889503479,2.59203577041626,
0.102905035018921,2.5973596572876,
0.102564334869385,2.57156181335449,
0.10417628288269,2.58893632888794,
0.100791931152344,2.53991007804871,
0.103494882583618,2.59536480903625,
0.100364923477173,2.68208861351013,
0.118542909622192,2.79272437095642,
0.109546661376953,2.75316905975342,
0.116883754730225,2.57454299926758,
0.100976705551147,2.53831481933594,
0.101272583007813,2.53530764579773,
0.109118700027466,2.57224178314209,
0.108291864395142,2.55377650260925,
0.103884935379028,2.58725333213806,
0.101862668991089,2.5454421043396,
0.101317405700684,2.56919312477112,
0.101915597915649,2.54051470756531,
0.100111722946167,2.55492639541626,
0.101611614227295,2.58674716949463,
0.111186265945435,2.63680124282837,
0.102566957473755,2.62940573692322,
0.099903106689453,2.58467769622803,
0.101732492446899,2.5541844367981,
0.098815679550171,2.54263186454773,
0.11113977432251,2.59598684310913,
0.100913286209106,2.54668736457825,
0.109236717224121,2.55879759788513,
0.103974342346191,2.60547685623169,
0.102521896362305,2.54149723052979,
0.099621534347534,2.57199239730835,
0.109165668487549,2.64939117431641,
0.102516889572144,2.56860971450806,
0.110631465911865,2.57426619529724,
0.102581739425659,2.57504963874817,
0.101237058639526,2.53354406356812,
0.101869821548462,2.5411651134491,
0.102245569229126,2.55329155921936,
0.099910259246826,2.52928161621094,
0.101587533950806,2.57471394538879,
0.109637498855591,2.60929584503174,
0.108614683151245,2.58811545372009,
0.109333753585815,2.56688618659973,
0.110459804534912,2.58373832702637,
0.102683305740356,2.63462138175964,
0.104252338409424,2.59741687774658,
0.109797716140747,2.58971858024597,
0.102803945541382,2.53943347930908,
0.102282762527466,2.54046082496643,
0.103352546691895,2.54423379898071,
0.103938341140747,2.55422258377075,
0.108217477798462,2.5882420539856,
0.102206468582153,2.59144163131714,
0.101734161376953,2.57427024841309,
0.10068416595459,2.58964467048645,
0.10179615020752,2.57031106948853,
0.101932048797607,2.59502768516541,
0.101003885269165,2.57830715179443,
0.101966619491577,2.5816433429718,
0.102672100067139,2.57073283195496,
0.1109619140625,2.62915778160095,
0.103071451187134,2.56178450584412,
0.101888418197632,2.53608250617981,
0.108405590057373,2.59169173240662,
0.102831363677979,2.578693151474,
0.101862668991089,2.59848713874817,
0.108874559402466,2.5932412147522,
0.103394508361816,2.54473447799683,
0.101759433746338,2.53436303138733,
0.103988170623779,2.56575655937195,
0.103209018707275,2.55764865875244,
0.10158371925354,2.5199716091156,
0.101756572723389,2.52855896949768,
0.10228705406189,2.53496623039246,
0.109488010406494,2.55872344970703,
0.103608369827271,2.56441473960876,
0.109433174133301,2.58987045288086,
0.101752042770386,2.61628341674805,
0.101993322372437,2.5987012386322,
0.101943016052246,2.54953289031982,
0.10261344909668,2.51644611358643,
0.108650922775269,2.57248306274414,
0.111562013626099,2.54630255699158,
0.102816820144653,2.55438184738159,
0.10519289970398,2.5898334980011,
0.101787567138672,2.58241438865662,
0.101173400878906,2.58617782592773,
0.103038549423218,2.60526657104492,
0.103491306304932,2.54316926002502,
0.108259201049805,2.53399324417114,
0.110205411911011,2.57635378837585,
0.102036237716675,2.56089162826538,
0.104116678237915,2.57811212539673,
0.101406812667847,2.55962729454041,
0.099134683609009,2.56128478050232,
0.101871967315674,2.57422089576721,
0.110882759094238,2.56086945533752,
0.105021476745605,2.55901956558228,
0.101439952850342,2.54229736328125,
0.102103233337402,2.54910969734192,
0.100106477737427,2.56295013427734,
0.102462291717529,2.56931781768799,
0.103780269622803,2.58107161521912,
0.110702514648438,2.57475543022156,
0.106641054153442,2.57567310333252,
0.104562520980835,2.59285855293274,
0.103841066360474,2.58731698989868,
0.105886459350586,2.58347535133362,
0.10160756111145,2.57498407363892,
0.101335287094116,2.61697316169739,
0.103675842285156,2.58927631378174,
0.111014842987061,2.5609073638916,
0.108476877212524,2.59668660163879,
0.102892160415649,2.54234051704407,
0.101466178894043,2.55546236038208,
0.102766513824463,2.5485954284668,
0.100690603256226,2.52980065345764,
0.105147838592529,2.57238459587097,
0.1108717918396,2.58345174789429,
0.103020191192627,2.55189657211304,
0.09787917137146,2.57960224151611,
0.110875368118286,2.57568573951721,
0.100783348083496,2.54626655578613,
0.110550165176392,2.57991170883179,
0.101363182067871,2.54102611541748,
0.109528779983521,2.54965877532959,
0.101592540740967,2.5503876209259,
0.104788541793823,2.56574034690857,
0.103820323944092,2.55287003517151,
0.109869718551636,2.57085084915161,
0.110187530517578,2.61025071144104,
0.110506772994995,2.6351854801178,
0.102814435958862,2.60234189033508,
0.109258413314819,2.59843683242798,
0.101152420043945,2.55933427810669,
0.102177381515503,2.57046627998352,
0.102395296096802,2.57202434539795,
0.105455636978149,2.57783317565918,
